"lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox","exposure","N","converged"
"age","~~","edu_binary","",-0.0552363948277161,0,NA,NA,-0.0552363948277161,-0.0552363948277161,-0.0552363948277161,-0.0164562024970628,-0.0552363948277161,"CONUT (reversed)",2313,TRUE
"age","~~","income_pir","",-0.547766693601403,0,NA,NA,-0.547766693601403,-0.547766693601403,-0.547766693601403,-0.0508341853297142,-0.547766693601403,"CONUT (reversed)",2313,TRUE
"age","~~","bmi","",-6.03972501522958,0,NA,NA,-6.03972501522958,-6.03972501522958,-6.03972501522958,-0.139954810879309,-6.03972501522958,"CONUT (reversed)",2313,TRUE
"age","~~","comorb_count","",0.253605207805862,0,NA,NA,0.253605207805862,0.253605207805862,0.253605207805862,0.0359266056397178,0.253605207805862,"CONUT (reversed)",2313,TRUE
"sex_binary","~~","sex_binary","",0.249949111854667,0,NA,NA,0.249949111854667,0.249949111854667,0.249949111854667,1,0.249949111854667,"CONUT (reversed)",2313,TRUE
"sex_binary","~~","edu_binary","",-0.000566358421889901,0,NA,NA,-0.000566358421889901,-0.000566358421889901,-0.000566358421889901,-0.00227090171114767,-0.000566358421889901,"CONUT (reversed)",2313,TRUE
"sex_binary","~~","income_pir","",-0.0633280622747532,0,NA,NA,-0.0633280622747532,-0.0633280622747532,-0.0633280622747532,-0.0790968380641537,-0.0633280622747532,"CONUT (reversed)",2313,TRUE
"sex_binary","~~","bmi","",0.239212358052916,0,NA,NA,0.239212358052916,0.239212358052916,0.239212358052916,0.0746031138869967,0.239212358052916,"CONUT (reversed)",2313,TRUE
"sex_binary","~~","comorb_count","",0.0178520660587005,0,NA,NA,0.0178520660587005,0.0178520660587005,0.0178520660587005,0.034036835954634,0.0178520660587005,"CONUT (reversed)",2313,TRUE
"edu_binary","~~","edu_binary","",0.248848170895944,0,NA,NA,0.248848170895944,0.248848170895944,0.248848170895944,1,0.248848170895944,"CONUT (reversed)",2313,TRUE
"edu_binary","~~","income_pir","",0.324626081010937,0,NA,NA,0.324626081010937,0.324626081010937,0.324626081010937,0.406354341810189,0.324626081010937,"CONUT (reversed)",2313,TRUE
"edu_binary","~~","bmi","",-0.185969750478927,0,NA,NA,-0.185969750478927,-0.185969750478927,-0.185969750478927,-0.0581265067421638,-0.185969750478927,"CONUT (reversed)",2313,TRUE
"edu_binary","~~","comorb_count","",-0.0641588764346112,0,NA,NA,-0.0641588764346112,-0.0641588764346112,-0.0641588764346112,-0.122595920454412,-0.0641588764346112,"CONUT (reversed)",2313,TRUE
"income_pir","~~","income_pir","",2.56461723112788,0,NA,NA,2.56461723112788,2.56461723112788,2.56461723112788,1,2.56461723112788,"CONUT (reversed)",2313,TRUE
"income_pir","~~","bmi","",-0.853351874749151,0,NA,NA,-0.853351874749151,-0.853351874749151,-0.853351874749151,-0.0830837348001865,-0.853351874749151,"CONUT (reversed)",2313,TRUE
"income_pir","~~","comorb_count","",-0.275560882689227,0,NA,NA,-0.275560882689227,-0.275560882689227,-0.275560882689227,-0.164018480640039,-0.275560882689227,"CONUT (reversed)",2313,TRUE
"bmi","~~","bmi","",41.1340731806112,0,NA,NA,41.1340731806112,41.1340731806112,41.1340731806112,1,41.1340731806112,"CONUT (reversed)",2313,TRUE
"bmi","~~","comorb_count","",3.17143422700207,0,NA,NA,3.17143422700207,3.17143422700207,3.17143422700207,0.471347649810314,3.17143422700207,"CONUT (reversed)",2313,TRUE
"comorb_count","~~","comorb_count","",1.10059366699134,0,NA,NA,1.10059366699134,1.10059366699134,1.10059366699134,1,1.10059366699134,"CONUT (reversed)",2313,TRUE
"cog_z_composite","~1","","",1.65152156493462,0.183766612785564,8.98705994467975,0,1.29134562231399,2.01169750755524,1.65152156493462,2.20937089668757,2.20937089668757,"CONUT (reversed)",2313,TRUE
"phq9_total","~1","","",6.72135753511209,1.22752622243176,5.47553071558577,4.36202287623644e-08,4.31545034906733,9.12726472115685,6.72135753511209,1.57362811509031,1.57362811509031,"CONUT (reversed)",2313,TRUE
"CONUT_med","~1","","",4.99524427150886,0,NA,NA,4.99524427150886,4.99524427150886,4.99524427150886,4.61577082350842,4.99524427150886,"CONUT (reversed)",2313,TRUE
"age","~1","","",69.3536532641591,0,NA,NA,69.3536532641591,69.3536532641591,69.3536532641591,10.3072038850548,69.3536532641591,"CONUT (reversed)",2313,TRUE
"sex_binary","~1","","",0.507133592736706,0,NA,NA,0.507133592736706,0.507133592736706,0.507133592736706,1.01437042958726,0.507133592736706,"CONUT (reversed)",2313,TRUE
"edu_binary","~1","","",0.533938607868569,0,NA,NA,0.533938607868569,0.533938607868569,0.533938607868569,1.07034577320205,0.533938607868569,"CONUT (reversed)",2313,TRUE
"income_pir","~1","","",2.65229139645482,0,NA,NA,2.65229139645482,2.65229139645482,2.65229139645482,1.65618923927493,2.65229139645482,"CONUT (reversed)",2313,TRUE
"bmi","~1","","",29.215261565067,0,NA,NA,29.215261565067,29.215261565067,29.215261565067,4.5552154281752,29.215261565067,"CONUT (reversed)",2313,TRUE
"comorb_count","~1","","",1.28534370946822,0,NA,NA,1.28534370946822,1.28534370946822,1.28534370946822,1.22519656827802,1.28534370946822,"CONUT (reversed)",2313,TRUE
"ab",":=","a*b","ab",0.00129578707677295,0.00128175689202573,1.01094605758277,0.312042248324439,-0.00121641026853347,0.00380798442207936,0.00129578707677295,0.00187598999153218,0.00173347676258732,"CONUT (reversed)",2313,TRUE
"total",":=","c+(a*b)","total",0.0295062314600714,0.0123862931485452,2.38216802284685,0.0172110424814362,0.00522954298696759,0.0537829199331752,0.0295062314600714,0.0427179711073975,0.0394728173358061,"CONUT (reversed)",2313,TRUE
"cog_z_composite","~","GNRI_med","c",0.0011538915397704,0.000299544601043551,3.85215268694707,0.000117083975662791,0.000566794909961624,0.00174098816957918,0.0011538915397704,0.0678245779869316,0.00154365189049388,"GNRI",2313,TRUE
"cog_z_composite","~","age","",-0.0339415093667542,0.00197175659046498,-17.2138434991867,0,-0.037806081270345,-0.0300769374631633,-0.0339415093667542,-0.305523068591591,-0.0454062390566023,"GNRI",2313,TRUE
"cog_z_composite","~","sex_binary","",0.264723902152019,0.0260172230471694,10.1749484052188,0,0.213731082001822,0.315716722302217,0.264723902152019,0.177053018327508,0.354142081756827,"GNRI",2313,TRUE
"cog_z_composite","~","edu_binary","",0.389041040617402,0.0286811422183316,13.5643496223364,0,0.332827034834001,0.445255046400804,0.389041040617402,0.259625307938021,0.520450941124201,"GNRI",2313,TRUE
"cog_z_composite","~","income_pir","",0.0848144049828054,0.00926224633879837,9.15700164737885,0,0.0666607357428226,0.102968074222788,0.0848144049828054,0.181704330380758,0.113462931376438,"GNRI",2313,TRUE
"cog_z_composite","~","bmi","",0.00792083381501445,0.0022504168032051,3.51971857112576,0.000432004922189755,0.0035100979305287,0.0123315696995002,0.00792083381501445,0.067960433387737,0.0105963252796427,"GNRI",2313,TRUE
"cog_z_composite","~","comorb_count","",-0.0667649230506066,0.0142116847358707,-4.69788939815769,2.62863702316096e-06,-0.0946193132925509,-0.0389105328086623,-0.0667649230506066,-0.093701434034732,-0.0893167131689467,"GNRI",2313,TRUE
"phq9_total","~","GNRI_med","a",-0.00748420733248263,0.00216976329511851,-3.44931972502275,0.000562000846079602,-0.0117368652458919,-0.0032315494190734,-0.00748420733248263,-0.0769889948504685,-0.00175222922096247,"GNRI",2313,TRUE
"phq9_total","~","age","",-0.0614257840559312,0.0127128293019873,-4.83179492123985,1.35307594395506e-06,-0.0863424716294317,-0.0365090964824307,-0.0614257840559312,-0.0967663351180211,-0.0143812228819735,"GNRI",2313,TRUE
"phq9_total","~","sex_binary","",0.785530671938102,0.168302388041881,4.66737686302246,3.05069467154695e-06,0.455664052863931,1.11539729101227,0.785530671938102,0.0919462570411591,0.18391123283802,"GNRI",2313,TRUE
"phq9_total","~","edu_binary","",-0.382850075115743,0.187010209110398,-2.04721483889543,0.0406369950976313,-0.749383349713427,-0.0163168005180598,-0.382850075115743,-0.0447137476566143,-0.0896342203073299,"GNRI",2313,TRUE
"phq9_total","~","income_pir","",-0.418019865691027,0.0569480621725347,-7.34037032593942,2.12940776123105e-13,-0.529636016538543,-0.306403714843511,-0.418019865691027,-0.156730423737926,-0.0978682966768712,"GNRI",2313,TRUE
"phq9_total","~","bmi","",0.0290977404554698,0.0155442363925867,1.8719311595999,0.0612161280539789,-0.00136840304117696,0.0595638839521165,0.0290977404554698,0.0436923327413722,0.00681246641428132,"GNRI",2313,TRUE
"phq9_total","~","comorb_count","",0.7341532189242,0.101031696220735,7.26656332998918,3.68816088780477e-13,0.536134733034568,0.932171704813832,0.7341532189242,0.180320590330554,0.171882560933266,"GNRI",2313,TRUE
"cog_z_composite","~","phq9_total","b",-0.015490351469534,0.00339796699018313,-4.55871158086182,5.1468396087273e-06,-0.0221502443909489,-0.00883045854811911,-0.015490351469534,-0.0885116717242799,-0.0885116717242799,"GNRI",2313,TRUE
"cog_z_composite","~~","cog_z_composite","",0.379953758671778,0.0112218469590896,33.8583978249693,0,0.357959342791942,0.401948174551614,0.379953758671778,0.679985270058347,0.679985270058347,"GNRI",2313,TRUE
"phq9_total","~~","phq9_total","",16.1362451179914,0.841158024119702,19.1833694208392,0,14.4876056854099,17.7848845505729,16.1362451179914,0.884489535922813,0.884489535922813,"GNRI",2313,TRUE
"GNRI_med","~~","GNRI_med","",1930.52514271834,0,NA,NA,1930.52514271834,1930.52514271834,1930.52514271834,1,1930.52514271834,"GNRI",2313,TRUE
"GNRI_med","~~","age","",-43.3433878196302,0,NA,NA,-43.3433878196302,-43.3433878196302,-43.3433878196302,-0.146607654814809,-43.3433878196302,"GNRI",2313,TRUE
"GNRI_med","~~","sex_binary","",-1.39954793306447,0,NA,NA,-1.39954793306447,-1.39954793306447,-1.39954793306447,-0.0637124414016234,-1.39954793306447,"GNRI",2313,TRUE
"GNRI_med","~~","edu_binary","",0.680131666183627,0,NA,NA,0.680131666183627,0.680131666183627,0.680131666183627,0.0310304474525022,0.680131666183627,"GNRI",2313,TRUE
"GNRI_med","~~","income_pir","",4.83370996517942,0,NA,NA,4.83370996517942,4.83370996517942,4.83370996517942,0.0686960204340424,4.83370996517942,"GNRI",2313,TRUE
"GNRI_med","~~","bmi","",10.4764490857124,0,NA,NA,10.4764490857124,10.4764490857124,10.4764490857124,0.0371771006710964,10.4764490857124,"GNRI",2313,TRUE
"GNRI_med","~~","comorb_count","",-3.83498417790327,0,NA,NA,-3.83498417790327,-3.83498417790327,-3.83498417790327,-0.0831978954604179,-3.83498417790327,"GNRI",2313,TRUE
"age","~~","age","",45.274842900958,0,NA,NA,45.274842900958,45.274842900958,45.274842900958,1,45.274842900958,"GNRI",2313,TRUE
"age","~~","sex_binary","",-0.0228427491822885,0,NA,NA,-0.0228427491822885,-0.0228427491822885,-0.0228427491822885,-0.00679038027268331,-0.0228427491822885,"GNRI",2313,TRUE
"age","~~","edu_binary","",-0.0552363948277161,0,NA,NA,-0.0552363948277161,-0.0552363948277161,-0.0552363948277161,-0.0164562024970628,-0.0552363948277161,"GNRI",2313,TRUE
"age","~~","income_pir","",-0.547766693601403,0,NA,NA,-0.547766693601403,-0.547766693601403,-0.547766693601403,-0.0508341853297142,-0.547766693601403,"GNRI",2313,TRUE
"age","~~","bmi","",-6.03972501522958,0,NA,NA,-6.03972501522958,-6.03972501522958,-6.03972501522958,-0.139954810879309,-6.03972501522958,"GNRI",2313,TRUE
"age","~~","comorb_count","",0.253605207805862,0,NA,NA,0.253605207805862,0.253605207805862,0.253605207805862,0.0359266056397178,0.253605207805862,"GNRI",2313,TRUE
"sex_binary","~~","sex_binary","",0.249949111854667,0,NA,NA,0.249949111854667,0.249949111854667,0.249949111854667,1,0.249949111854667,"GNRI",2313,TRUE
"sex_binary","~~","edu_binary","",-0.000566358421889901,0,NA,NA,-0.000566358421889901,-0.000566358421889901,-0.000566358421889901,-0.00227090171114767,-0.000566358421889901,"GNRI",2313,TRUE
"sex_binary","~~","income_pir","",-0.0633280622747532,0,NA,NA,-0.0633280622747532,-0.0633280622747532,-0.0633280622747532,-0.0790968380641537,-0.0633280622747532,"GNRI",2313,TRUE
"sex_binary","~~","bmi","",0.239212358052916,0,NA,NA,0.239212358052916,0.239212358052916,0.239212358052916,0.0746031138869967,0.239212358052916,"GNRI",2313,TRUE
"sex_binary","~~","comorb_count","",0.0178520660587005,0,NA,NA,0.0178520660587005,0.0178520660587005,0.0178520660587005,0.034036835954634,0.0178520660587005,"GNRI",2313,TRUE
"edu_binary","~~","edu_binary","",0.248848170895944,0,NA,NA,0.248848170895944,0.248848170895944,0.248848170895944,1,0.248848170895944,"GNRI",2313,TRUE
"edu_binary","~~","income_pir","",0.324626081010937,0,NA,NA,0.324626081010937,0.324626081010937,0.324626081010937,0.406354341810189,0.324626081010937,"GNRI",2313,TRUE
"edu_binary","~~","bmi","",-0.185969750478927,0,NA,NA,-0.185969750478927,-0.185969750478927,-0.185969750478927,-0.0581265067421638,-0.185969750478927,"GNRI",2313,TRUE
"edu_binary","~~","comorb_count","",-0.0641588764346112,0,NA,NA,-0.0641588764346112,-0.0641588764346112,-0.0641588764346112,-0.122595920454412,-0.0641588764346112,"GNRI",2313,TRUE
"income_pir","~~","income_pir","",2.56461723112788,0,NA,NA,2.56461723112788,2.56461723112788,2.56461723112788,1,2.56461723112788,"GNRI",2313,TRUE
"income_pir","~~","bmi","",-0.853351874749151,0,NA,NA,-0.853351874749151,-0.853351874749151,-0.853351874749151,-0.0830837348001865,-0.853351874749151,"GNRI",2313,TRUE
"income_pir","~~","comorb_count","",-0.275560882689227,0,NA,NA,-0.275560882689227,-0.275560882689227,-0.275560882689227,-0.164018480640039,-0.275560882689227,"GNRI",2313,TRUE
"bmi","~~","bmi","",41.1340731806112,0,NA,NA,41.1340731806112,41.1340731806112,41.1340731806112,1,41.1340731806112,"GNRI",2313,TRUE
"bmi","~~","comorb_count","",3.17143422700207,0,NA,NA,3.17143422700207,3.17143422700207,3.17143422700207,0.471347649810314,3.17143422700207,"GNRI",2313,TRUE
"comorb_count","~~","comorb_count","",1.10059366699134,0,NA,NA,1.10059366699134,1.10059366699134,1.10059366699134,1,1.10059366699134,"GNRI",2313,TRUE
"cog_z_composite","~1","","",1.008503715162,0.271820281847508,3.71018567233984,0.000207107297119258,0.475745752473359,1.54126167785064,1.008503715162,1.34915510931789,1.34915510931789,"GNRI",2313,TRUE
"phq9_total","~1","","",11.6005742336518,1.92559545283747,6.02440882198683,1.69728853194329e-09,7.82647649729625,15.3746719700073,11.6005742336518,2.715967670207,2.715967670207,"GNRI",2313,TRUE
"GNRI_med","~1","","",679.256256534214,0,NA,NA,679.256256534214,679.256256534214,679.256256534214,15.4595168248723,679.256256534214,"GNRI",2313,TRUE
"age","~1","","",69.3536532641591,0,NA,NA,69.3536532641591,69.3536532641591,69.3536532641591,10.3072038850548,69.3536532641591,"GNRI",2313,TRUE
"sex_binary","~1","","",0.507133592736706,0,NA,NA,0.507133592736706,0.507133592736706,0.507133592736706,1.01437042958726,0.507133592736706,"GNRI",2313,TRUE
"edu_binary","~1","","",0.533938607868569,0,NA,NA,0.533938607868569,0.533938607868569,0.533938607868569,1.07034577320205,0.533938607868569,"GNRI",2313,TRUE
"income_pir","~1","","",2.65229139645482,0,NA,NA,2.65229139645482,2.65229139645482,2.65229139645482,1.65618923927493,2.65229139645482,"GNRI",2313,TRUE
"bmi","~1","","",29.215261565067,0,NA,NA,29.215261565067,29.215261565067,29.215261565067,4.5552154281752,29.215261565067,"GNRI",2313,TRUE
"comorb_count","~1","","",1.28534370946822,0,NA,NA,1.28534370946822,1.28534370946822,1.28534370946822,1.22519656827802,1.28534370946822,"GNRI",2313,TRUE
"ab",":=","a*b","ab",0.000115933002051019,4.16853112163022e-05,2.78114757136995,0.00541671082749895,3.42312933827237e-05,0.000197634710719315,0.000115933002051019,0.00681442463858695,0.000155092737591521,"GNRI",2313,TRUE
"total",":=","c+(a*b)","total",0.00126982454182142,0.000299157699111672,4.24466609280683,2.18919163941234e-05,0.000683486225864675,0.00185616285777817,0.00126982454182142,0.0746390026255185,0.0016987446280854,"GNRI",2313,TRUE
